PL_NAME,SPEC_TYPE,AUTHORS,INSTRUMENT,FACILITY,MAXWAVELNG,NOTE,rowid,pl_name,hostname,pl_letter,tic_id,gaia_dr2_id,gaia_dr3_id,default_flag,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_rade,pl_radj,pl_masse,pl_massj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_eqt,pl_orbincl,pl_tranmid,pl_tsystemref,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_rvamp,st_refname,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,st_age,st_dens,sy_refname,rastr,decstr,dec,glat,glon,elat,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_tmag,rowupdate,pl_pubdate,releasedate,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,esi,habitability_category,planet_type,inferred_atmosphere
WASP-7 b,Eclipse,Wallack et al. 2021,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,from Table 3,39480.0,WASP-7 b,WASP-7,b,TIC 389352124,Gaia DR2 6681720724498802176,Gaia DR3 6681720724498802176,1.0,1.0,1.0,0.0,Transit,2008.0,<a refstr=HELLIER_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...690L..89H/abstract target=ref> Hellier et al. 2008 </a>,2009-01,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SOUTHWORTH_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...527A...8S/abstract target=ref> Southworth et al. 2011 </a>,14.90797,1.33,305.1168,0.96,305.1168,0.96,Mass,0.55,,1487.0,87.03,2455446.63493,BJD-TDB,0.0,,,,9.074,0.0956,97.0,<a refstr=SOUTHWORTH_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...527A...8S/abstract target=ref> Southworth et al. 2011 </a>,6400.0,1.432,1.276,0.0,[Fe/H],4.232,2.4,0.611,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h44m10.26s,-39d13m31.75s,-39.2254856,-37.87718,2.822,-20.35184,64.9452766,30.4679,-57.355,162.303,6.13303,9.978,9.504,8.648,8.414,8.396,8.357,8.376,8.355,8.209,9.37671,9.0532,2018-05-14,2011-03,2016-01-14,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.5352945005674836,Marginally Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-72 b,Eclipse,Deming et al. 2023,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,"AOR = 51816192, date is start time.",39509.0,WASP-72 b,WASP-72,b,TIC 122612091,Gaia DR2 5065640460769428224,Gaia DR3 5065640460769428224,1.0,1.0,1.0,0.0,Transit,2012.0,<a refstr=GILLON_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...552A..82G/abstract target=ref> Gillon et al. 2013 </a>,2013-04,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,14.45961,1.29,731.009,2.3,731.009,2.3,Mass,,0.0,,86.8,,,0.0,,0.37,,4.61,,181.3,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,6250.0,2.18,2.78,-0.06,[Fe/H],4.09,,0.38,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h44m09.62s,-30d10m08.68s,-30.1690785,-65.14654,226.66477,-43.38378,10.796383,7.44743,-7.8165,434.754,2.27183,11.514,10.868,9.964,9.724,9.617,9.588,9.61,9.557,8.738,10.8378,10.4614,2018-04-25,2017-03,2018-04-26,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.7647469579933824,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-72 b,Eclipse,Deming et al. 2023,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,"AOR = 51842304, date is start time.",39509.0,WASP-72 b,WASP-72,b,TIC 122612091,Gaia DR2 5065640460769428224,Gaia DR3 5065640460769428224,1.0,1.0,1.0,0.0,Transit,2012.0,<a refstr=GILLON_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...552A..82G/abstract target=ref> Gillon et al. 2013 </a>,2013-04,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,14.45961,1.29,731.009,2.3,731.009,2.3,Mass,,0.0,,86.8,,,0.0,,0.37,,4.61,,181.3,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,6250.0,2.18,2.78,-0.06,[Fe/H],4.09,,0.38,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h44m09.62s,-30d10m08.68s,-30.1690785,-65.14654,226.66477,-43.38378,10.796383,7.44743,-7.8165,434.754,2.27183,11.514,10.868,9.964,9.724,9.617,9.588,9.61,9.557,8.738,10.8378,10.4614,2018-04-25,2017-03,2018-04-26,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.7647469579933824,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-72 b,Eclipse,Wallack et al. 2021,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,from Table 3,39509.0,WASP-72 b,WASP-72,b,TIC 122612091,Gaia DR2 5065640460769428224,Gaia DR3 5065640460769428224,1.0,1.0,1.0,0.0,Transit,2012.0,<a refstr=GILLON_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...552A..82G/abstract target=ref> Gillon et al. 2013 </a>,2013-04,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,14.45961,1.29,731.009,2.3,731.009,2.3,Mass,,0.0,,86.8,,,0.0,,0.37,,4.61,,181.3,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,6250.0,2.18,2.78,-0.06,[Fe/H],4.09,,0.38,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h44m09.62s,-30d10m08.68s,-30.1690785,-65.14654,226.66477,-43.38378,10.796383,7.44743,-7.8165,434.754,2.27183,11.514,10.868,9.964,9.724,9.617,9.588,9.61,9.557,8.738,10.8378,10.4614,2018-04-25,2017-03,2018-04-26,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.7647469579933824,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-74 b,Eclipse,Changeat et al. 2022,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,Figure 2,39520.0,WASP-74 b,WASP-74,b,TIC 244089109,Gaia DR2 4224062406762625152,Gaia DR3 4224062406762625152,1.0,1.0,1.0,0.0,Transit,2015.0,<a refstr=HELLIER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...18H/abstract target=ref>Hellier et al. 2015</a>,2015-07,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,15.24424,1.36,228.8376,0.72,228.8376,0.72,Mass,,0.0,,79.81,,,0.0,,0.96,,4.86,,114.1,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,5990.0,1.42,0.98,0.39,[Fe/H],4.39,,0.48,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h18m09.32s,-01d04m33.61s,-1.0760033,-19.71107,42.20533,18.08205,64.617801,1.34987,-64.6037,149.216,6.67342,10.391,9.75,8.548,8.286,8.221,8.14,8.19,8.184,8.053001,9.5723,9.13055,2018-04-25,2017-03,2018-04-26,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.7967693811633484,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-74 b,Eclipse,Changeat et al. 2022,Wide Field Camera 3,Hubble Space Telescope satellite,1.6295,Figure 2,39520.0,WASP-74 b,WASP-74,b,TIC 244089109,Gaia DR2 4224062406762625152,Gaia DR3 4224062406762625152,1.0,1.0,1.0,0.0,Transit,2015.0,<a refstr=HELLIER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...18H/abstract target=ref>Hellier et al. 2015</a>,2015-07,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,15.24424,1.36,228.8376,0.72,228.8376,0.72,Mass,,0.0,,79.81,,,0.0,,0.96,,4.86,,114.1,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,5990.0,1.42,0.98,0.39,[Fe/H],4.39,,0.48,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h18m09.32s,-01d04m33.61s,-1.0760033,-19.71107,42.20533,18.08205,64.617801,1.34987,-64.6037,149.216,6.67342,10.391,9.75,8.548,8.286,8.221,8.14,8.19,8.184,8.053001,9.5723,9.13055,2018-04-25,2017-03,2018-04-26,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.7967693811633484,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-74 b,Eclipse,Mansfield et al. 2021,Wide Field Camera 3,Hubble Space Telescope satellite,1.64,Supplementary Table 5,39520.0,WASP-74 b,WASP-74,b,TIC 244089109,Gaia DR2 4224062406762625152,Gaia DR3 4224062406762625152,1.0,1.0,1.0,0.0,Transit,2015.0,<a refstr=HELLIER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...18H/abstract target=ref>Hellier et al. 2015</a>,2015-07,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,15.24424,1.36,228.8376,0.72,228.8376,0.72,Mass,,0.0,,79.81,,,0.0,,0.96,,4.86,,114.1,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,5990.0,1.42,0.98,0.39,[Fe/H],4.39,,0.48,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h18m09.32s,-01d04m33.61s,-1.0760033,-19.71107,42.20533,18.08205,64.617801,1.34987,-64.6037,149.216,6.67342,10.391,9.75,8.548,8.286,8.221,8.14,8.19,8.184,8.053001,9.5723,9.13055,2018-04-25,2017-03,2018-04-26,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.7967693811633484,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-74 b,Eclipse,Fu et al. 2021,Wide Field Camera 3,Hubble Space Telescope satellite,4.5,Table 10,39520.0,WASP-74 b,WASP-74,b,TIC 244089109,Gaia DR2 4224062406762625152,Gaia DR3 4224062406762625152,1.0,1.0,1.0,0.0,Transit,2015.0,<a refstr=HELLIER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...18H/abstract target=ref>Hellier et al. 2015</a>,2015-07,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,15.24424,1.36,228.8376,0.72,228.8376,0.72,Mass,,0.0,,79.81,,,0.0,,0.96,,4.86,,114.1,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,5990.0,1.42,0.98,0.39,[Fe/H],4.39,,0.48,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h18m09.32s,-01d04m33.61s,-1.0760033,-19.71107,42.20533,18.08205,64.617801,1.34987,-64.6037,149.216,6.67342,10.391,9.75,8.548,8.286,8.221,8.14,8.19,8.184,8.053001,9.5723,9.13055,2018-04-25,2017-03,2018-04-26,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.7967693811633484,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-74 b,Eclipse,Garhart et al. 2020,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,Table 1 & 6,39520.0,WASP-74 b,WASP-74,b,TIC 244089109,Gaia DR2 4224062406762625152,Gaia DR3 4224062406762625152,1.0,1.0,1.0,0.0,Transit,2015.0,<a refstr=HELLIER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...18H/abstract target=ref>Hellier et al. 2015</a>,2015-07,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,15.24424,1.36,228.8376,0.72,228.8376,0.72,Mass,,0.0,,79.81,,,0.0,,0.96,,4.86,,114.1,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,5990.0,1.42,0.98,0.39,[Fe/H],4.39,,0.48,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h18m09.32s,-01d04m33.61s,-1.0760033,-19.71107,42.20533,18.08205,64.617801,1.34987,-64.6037,149.216,6.67342,10.391,9.75,8.548,8.286,8.221,8.14,8.19,8.184,8.053001,9.5723,9.13055,2018-04-25,2017-03,2018-04-26,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.7967693811633484,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-74 b,Eclipse,Deming et al. 2023,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,"AOR = 62171904, date is start time.",39520.0,WASP-74 b,WASP-74,b,TIC 244089109,Gaia DR2 4224062406762625152,Gaia DR3 4224062406762625152,1.0,1.0,1.0,0.0,Transit,2015.0,<a refstr=HELLIER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...18H/abstract target=ref>Hellier et al. 2015</a>,2015-07,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,15.24424,1.36,228.8376,0.72,228.8376,0.72,Mass,,0.0,,79.81,,,0.0,,0.96,,4.86,,114.1,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,5990.0,1.42,0.98,0.39,[Fe/H],4.39,,0.48,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h18m09.32s,-01d04m33.61s,-1.0760033,-19.71107,42.20533,18.08205,64.617801,1.34987,-64.6037,149.216,6.67342,10.391,9.75,8.548,8.286,8.221,8.14,8.19,8.184,8.053001,9.5723,9.13055,2018-04-25,2017-03,2018-04-26,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.7967693811633484,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-74 b,Eclipse,Deming et al. 2023,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,"AOR = 62170880, date is start time.",39520.0,WASP-74 b,WASP-74,b,TIC 244089109,Gaia DR2 4224062406762625152,Gaia DR3 4224062406762625152,1.0,1.0,1.0,0.0,Transit,2015.0,<a refstr=HELLIER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...18H/abstract target=ref>Hellier et al. 2015</a>,2015-07,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,15.24424,1.36,228.8376,0.72,228.8376,0.72,Mass,,0.0,,79.81,,,0.0,,0.96,,4.86,,114.1,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,5990.0,1.42,0.98,0.39,[Fe/H],4.39,,0.48,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h18m09.32s,-01d04m33.61s,-1.0760033,-19.71107,42.20533,18.08205,64.617801,1.34987,-64.6037,149.216,6.67342,10.391,9.75,8.548,8.286,8.221,8.14,8.19,8.184,8.053001,9.5723,9.13055,2018-04-25,2017-03,2018-04-26,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.7967693811633484,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-74 b,Eclipse,Deming et al. 2023,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,"AOR = 67660032, date is start time.",39520.0,WASP-74 b,WASP-74,b,TIC 244089109,Gaia DR2 4224062406762625152,Gaia DR3 4224062406762625152,1.0,1.0,1.0,0.0,Transit,2015.0,<a refstr=HELLIER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...18H/abstract target=ref>Hellier et al. 2015</a>,2015-07,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,15.24424,1.36,228.8376,0.72,228.8376,0.72,Mass,,0.0,,79.81,,,0.0,,0.96,,4.86,,114.1,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,5990.0,1.42,0.98,0.39,[Fe/H],4.39,,0.48,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h18m09.32s,-01d04m33.61s,-1.0760033,-19.71107,42.20533,18.08205,64.617801,1.34987,-64.6037,149.216,6.67342,10.391,9.75,8.548,8.286,8.221,8.14,8.19,8.184,8.053001,9.5723,9.13055,2018-04-25,2017-03,2018-04-26,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.7967693811633484,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-74 b,Eclipse,Deming et al. 2023,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,"AOR = 67660544, date is start time.",39520.0,WASP-74 b,WASP-74,b,TIC 244089109,Gaia DR2 4224062406762625152,Gaia DR3 4224062406762625152,1.0,1.0,1.0,0.0,Transit,2015.0,<a refstr=HELLIER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...18H/abstract target=ref>Hellier et al. 2015</a>,2015-07,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,15.24424,1.36,228.8376,0.72,228.8376,0.72,Mass,,0.0,,79.81,,,0.0,,0.96,,4.86,,114.1,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,5990.0,1.42,0.98,0.39,[Fe/H],4.39,,0.48,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h18m09.32s,-01d04m33.61s,-1.0760033,-19.71107,42.20533,18.08205,64.617801,1.34987,-64.6037,149.216,6.67342,10.391,9.75,8.548,8.286,8.221,8.14,8.19,8.184,8.053001,9.5723,9.13055,2018-04-25,2017-03,2018-04-26,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.7967693811633484,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-74 b,Transmission,Mancini et al. 2019,DFOSC,Danish 1.54m telescope at European Southern Observatory,0.798,,39520.0,WASP-74 b,WASP-74,b,TIC 244089109,Gaia DR2 4224062406762625152,Gaia DR3 4224062406762625152,1.0,1.0,1.0,0.0,Transit,2015.0,<a refstr=HELLIER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...18H/abstract target=ref>Hellier et al. 2015</a>,2015-07,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,15.24424,1.36,228.8376,0.72,228.8376,0.72,Mass,,0.0,,79.81,,,0.0,,0.96,,4.86,,114.1,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,5990.0,1.42,0.98,0.39,[Fe/H],4.39,,0.48,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h18m09.32s,-01d04m33.61s,-1.0760033,-19.71107,42.20533,18.08205,64.617801,1.34987,-64.6037,149.216,6.67342,10.391,9.75,8.548,8.286,8.221,8.14,8.19,8.184,8.053001,9.5723,9.13055,2018-04-25,2017-03,2018-04-26,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.7967693811633484,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
WASP-74 b,Transmission,Mancini et al. 2019,DLR-MKIII camera,Calar Alto Observatory's 1.2 meter Telescope,0.787,,39520.0,WASP-74 b,WASP-74,b,TIC 244089109,Gaia DR2 4224062406762625152,Gaia DR3 4224062406762625152,1.0,1.0,1.0,0.0,Transit,2015.0,<a refstr=HELLIER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...18H/abstract target=ref>Hellier et al. 2015</a>,2015-07,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,15.24424,1.36,228.8376,0.72,228.8376,0.72,Mass,,0.0,,79.81,,,0.0,,0.96,,4.86,,114.1,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,5990.0,1.42,0.98,0.39,[Fe/H],4.39,,0.48,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h18m09.32s,-01d04m33.61s,-1.0760033,-19.71107,42.20533,18.08205,64.617801,1.34987,-64.6037,149.216,6.67342,10.391,9.75,8.548,8.286,8.221,8.14,8.19,8.184,8.053001,9.5723,9.13055,2018-04-25,2017-03,2018-04-26,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.7967693811633484,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
